source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell type]	characteristics[ancestry category]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	Material Type	assay name	Technology Type	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	factor value[organism part]
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 64	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F8.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 65	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F9.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F9.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 66	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F10.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 67	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F11.raw	1	11	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F11.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 68	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F12.raw	1	12	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F12.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 69	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F13.raw	1	13	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F13.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 70	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F14.raw	1	14	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F14.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 71	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F15.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F15.raw	skin
PXD019909-Sample-5	Homo sapiens	skin	not available	not available	not available	inner dermis	not available	normal	not available	1	organism part	run 72	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F16.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180815_QE8_nLC13_BDA_SA_Stratum_Basale_F16.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 73	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F1.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 74	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F2.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 75	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F3.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 76	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F4.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 77	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F5.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 78	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F6.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 79	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F7.raw	skin
PXD019909-Sample-6	Homo sapiens	skin	not available	not available	not available	macrophages	not available	normal	not available	1	organism part	run 80	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180817_QE8_nLC13_BDA_SA_SkinMacrophages_F8.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 81	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F1.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 82	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F2.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 83	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F3.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 84	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F4.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 85	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F5.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 86	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F6.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 87	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F7.raw	skin
PXD019909-Sample-7	Homo sapiens	skin	not available	not available	not available	endothelial cell	not available	normal	not available	1	organism part	run 88	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180818_QE8_nLC13_BDA_SA_SkinEndothelialcells_F8.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 89	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F1.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 90	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F2.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 91	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F3.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 92	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F4.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 93	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F5.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 94	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F6.raw	skin
PXD019909-Sample-8	Homo sapiens	skin	not available	not available	not available	cd14-positive dermal dendritic cell	not available	normal	not available	1	organism part	run 95	proteomic profiling by mass spectrometry	http://ftp.ebi.ac.uk/pride-archive/2020/11/PXD019909/20180825_QE8_nLC13_BDA_SA_CD14DC_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	20180825_QE8_nLC13_BDA_SA_CD14DC_F7.raw	skin
