source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	Material Type	assay name	Technology Type	comment[file uri]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment [cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 49	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_49.raw	49	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_49.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 50	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_50.raw	50	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_50.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 51	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_51.raw	51	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_51.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 52	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_52.raw	52	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_52.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 53	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_53.raw	53	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_53.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 54	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_54.raw	54	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_54.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 55	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_55.raw	55	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_55.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 56	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_56.raw	56	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_56.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 57	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_57.raw	57	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_57.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 58	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_58.raw	58	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_58.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 59	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_59.raw	59	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_59.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 60	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_60.raw	60	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_60.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 61	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_61.raw	61	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_61.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 62	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_62_150118230431.raw	62	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_62_150118230431.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 63	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_63.raw	63	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_63.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 64	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_64.raw	64	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_64.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 65	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_65.raw	65	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_65.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 66	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_66.raw	66	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_66.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 67	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_67.raw	67	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_67.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 68	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_68.raw	68	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_68.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 69	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_69.raw	69	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_69.raw	HeLa
Sample 1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	cell line	run 70	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_70.raw	70	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Anywhere; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_70.raw	HeLa
